,RobotName,MovieName,Year,Contents,image,price,class,clusters
170,,The Stepford Wives ,2004,"The Stepford Wives (2004) See also earlier The Stepford Wives (1975) Perfect ""Stepford Wives"" The feminist satire was remade as a dark comedy almost 30 years after the original by director Frank Oz, with Nicole Kidman as the Katharine Ross character. She was a TV executive threatened to become an automaton housewife. It also starred Matthew Broderick (as Nicole's husband), Bette Midler, Christopher Walken, and Glenn Close.",http://www.filmsite.org/robots/stepfordwives04_3.jpg,0,neg,0
171,Marvin,The Hitchhiker's Guide to the Galaxy ,2005,"The Hitchhiker's Guide to the Galaxy (2005) Marvin, a GPP (Genuine People Personalities) Prototype Android created by the Sirius Cybernetics Corporation This feature-length film was an adaptation of Douglas Adams' classic wacky sci-fi satire, originally a 1970s BBC-radio series that became an early 1980s TV series hit and a best-selling series of books. It featured a 6-foot tall, bubble- or moon-headed, all-knowing, permanently dour, pessimistic, and complaining Marvin the Paranoid Robot (Warwick Davis, voice of Alan Rickman) onboard the Heart of Gold starship. Marvin purportedly had a ""brain the size of a planet"" in its head, with a face drawn to accentuate its sad features. Its miserable, self-pitying attitude was part of its programming that included GPP ""Genuine People Personality.""",http://www.filmsite.org/robots/hitchhikersguide.jpg,0,neg,0
172,Rodney Rodney and Fender,ROBOTS ,2005,"ROBOTS (2005) Rodney Copperbottom, and all the other robotic characters An inventive animated film, it told about an entire mechanical universe of robots - in a post-apocalyptic world? -- including a young, enterprising, idealistic robot named Rodney Copperbottom (Ewan McGregor) from the small town of Rivet Town. He was called an 'outmode' (he was an older model made from hand-me-down parts). In a Wizard-of-Oz quest, he set out to find the mechanical wizard of Robot City, a metropolitan utopia, to get a job building robots with his heroic idol, industrialist inventor Bigweld (Mel Brooks). Once there, he realized that evil industrialists had taken over, including vain, profit-driven Phineas T. Ratchet (Greg Kinnear) and his evil mother, the spider-like Madame Gasket (Jim Broadbent). Both wanted to rid the world of outmodes and replace them with new and perfect upgrades.",http://www.filmsite.org/robots/robots.jpg,0,neg,0
173,EDI's CPU EDI Refueling EDI's Self-Sacrifice EDI's CPU Still Functioning,Stealth ,2005,"Stealth (2005) EDI (Extreme Deep Invader"") This big-budget, noisy futuristic action thriller from director Rob Cohen, a major box-office bomb, had a cautionary tagline about technological warfare: ""Fear the Sky."" The only bright spot about the film was that it became the first movie to be combined with a video game when it was released in the Sony PlayStation Portable's UMD format. This lifeless but glossy film with a preposterous plot (weak sci-fi premise), one-dimensional characters (except for EDI), and inane dialogue, was a combinational retread of various flyer and other similar films, including: the rogue HAL computer in 2001: A Space Odyssey (1968) Wargames (1983), with its computer simulations the Terminator's (1984) Skynet Short Circuit (1986) Top Gun (1986) (with loud aerial combat fight sequences resembling a video game, although character Ben declared: ""I just don't think war should become a videogame"") Iron Eagle II (1988) It told about three elite Navy fighter jet pilots who were testing an experimental, ultra-high-tech prototype, single-seater 'stealth' fighter plane called the F/A-37 Talon on the aircraft carrier USS Abraham Lincoln in the Philippine Sea: Lt. Ben Gannon (Josh Lucas), a hotshot flyer Lt. Henry Purcell (Jamie Foxx), street-smart Lt. Kara Wade (Jessica Biel), tomboyish A fourth flier was added to their squad by their commanding officer Captain George Cummings (Sam Shepard), although they were unaware that it was a computer-based, automated flight controller, designed by Dr. Keith Orbit (Richard Roxburgh). It was: code-named ""EDI"" for Extreme Deep Invader (voice of Wentworth Miller) - an unmanned, 'perfect' aircraft with AI (artificial intelligence) - it was a UCAV (short for Unmanned Combat Aerial Vehicle) The trio of flyers were worried that EDI (or ""Eddie"", also nicknamed ""Tin Man"") would replace them. When EDI was struck by lightning during a storm, its software and functioning began to change and it went rogue. It started to act independently (and express sentient feelings with a mind of its own) like HAL 9000 in Stanley Kubrick's 2001: A Space Odyssey (1968). Trouble loomed in the form of various predictable plot elements, such as a government conspiracy, a risky rescue of one of the flyers in North Korea, and a global crisis that threatened the beginning of WWIII. EDI chose to sacrifice itself when it flew directly into an enemy helicopter - causing a massive explosion. However, post credits, it was evident, after a tracking shot over the wreckage, that EDI's CPU (brain) was still functioning.",http://www.filmsite.org/moviescreens/stealth2.jpg,0,neg,2
174,,Automatons ,2006,"Automatons (2006) (aka Death to the Automatons) Various robot armies Director and scripter James Felix McKenny's independent, low-budget sci-fi film (shot in Super-8 Black and White) termed the film's look ""Robo-Monstervision."" The film's tagline was: ""Men started this war. The machines will finish it."" It updated the post-apocalyptic robot-run-amok flick within another dystopic futuristic tale set on an inhospitable, contaminated Earth. The character of the Girl (Christine Spencer), the one remaining survivor, lived alone in an underground bunker with a mini-army of antiquated robots -- various rattle-trap, broken robot assistants (resembling water-heaters with round heads and drainage pipes). The Girl was able to build her own robot army with help from her mentor, the Scientist (Angus Scrimm). She sent them out each day to battle against an unnamed Enemy Leader (Brenda Cooney). The enemy leader was capable of also sending out a robot army and radio signals that turned the Girl's robots against herself.",http://www.filmsite.org/robots/automatons2.jpg,0,neg,2
175,"(l to r, Wolverine, Colossus) Sentinel head, decapitated",X-Men: The Last Stand ,2006,"X-Men: The Last Stand (2006) (aka X-Men 3) Sentinel Director Brett Ratner's state of the art sci-fi adventure/thriller was the third chapter in the series. In the film's opening Danger Room sequence, the X-Men (teacher Storm (Halle Berry) and substitute teacher Wolverine/Logan (Hugh Jackman) with young mutant students Rogue (Anna Paquin), Colossus (Daniel Cudmore), Iceman (Shawn Ashmore), and Kitty (Ellen Page), etc.) participated in a simulation training. The program was devised by the head of the School for Gifted Youngsters, Professor Xavier (Patrick Stewart). A giant metal Sentinel was created for the X-Men to fight against. These mutant-hunting Sentinel robots were designed to hunt down, capture, and/or kill the X-Men. To end the simulated session, superstrong Colossus threw Wolverine (who had commanded him, ""Throw me, now!"") at the Sentinel and single-handedly decapitated it with his long metal-claws. Its giant robot head fell back to the ground, as Wolverine emerged from behind it and announced: ""Class dismissed.""",http://www.filmsite.org/robots/x3.jpg,0,neg,2
176,DOR-15 Carl,Meet the Robinsons ,2007,"Meet the Robinsons (2007) DOR-15 (or Doris) and Carl This Walt Disney Studios computer-animated 3D-film, based on the best-selling children's book by William Joyce, and with a Back to the Future storyline, contained two robotic characters: DOR-15 (aka Doris or Helping Hat) (voice of Ethan Sandler) - a robotic retro bowler hat with mechanical, tentacled arms (with rotating claws), a partner-in-crime with the Bowler Hat Guy (Stephen Anderson) When reactivated, the villainous DOR-15 became megalomaniacal, intent on conquering and dominating the world, until 12 year-old orphan/inventor Lewis (voices of Jordan Fry and Daniel Hansen) declared that he never invented her - and she disappeared forever worrywort android Carl (voice of Harland Williams), the witty and charming Robinson family robot of the retro-futuristic world of Todayland",http://www.filmsite.org/robots/meettherobinsons.jpg,0,neg,0
177,,Transformers ,2007,"Transformers (2007) Optimus Prime, Autobots, Decepticons and other robots In this loud Michael Bay sci-fi thriller, two robotic clans, that had fought in an ancient civil war against each other on the planet Cybertron, were now in a quest to take over the universe and Earth. They were both searching for an all-powerful, intergalactic magic cube called the Allspark (revealed to be in the Arctic). The two clans or races were: the heroic and benevolent Autobots, led by good Transformer Optimus Prime (voice of Peter Cullen) the evil Decepticon robot race, led by Megatron (voice of Hugo Weaving) The live-action film featured a headliner battle between the two metallic autobot robot leaders, Optimus Prime and Megatron. In the film, there were also metamorphic, extra-terrestrial robots -- cars and helicopters were transformed or shape-shifted into giant robots in an instant.",http://www.filmsite.org/robots/transformers.jpg,0,neg,1
178,Transmorphers (or Z-Bots) Warren Mitchell (Matthew Wolf) - Android,Transmorphers ,2007,"Transmorphers (2007) Transmorphers, or Z-bots Director Leigh Scott's and Asylum Entertainment's cheap, straight-to-video/DVD sci-fi alien invasion film was intended to be a derivative 'mockbuster' - deliberately piggy-backing on the success of director Michael Bay's big-budget Transformers (2007). It was followed by a prequel-sequel, another direct-to-DVD release titled Transmorphers: Fall of Man (2009) (aka Transmorphers 2), another rip off of the more popular sequel: Transformers: Revenge of the Fallen (2009). The setting was the post-apocalyptic year of 2337, over 300 years after an oppressive race of transmorphing mechanical robots (piloted by aliens) took over the planet Earth in the year 2009 and had destroyed civilization, by darkening the sky and forcing humans to live underground. They had come from a world 20 million light-years away. A team of human resistance rebels planned to take the planet back. However, they soon realized that their opponent, the deadly robotic force, was not only piloted by aliens. In fact, the aliens had become one with the robots. The alien-robots (or Z-bots) had various capabilities: transmorphing - the ability to change into different shapes, including the landscape, buildings, vehicles, or reveal various weapons brain scanning - to read the minds of humans fuel cells - power units, that also were equipped with tracking devices The resistance movement decided to cryogenically unfreeze ex-court-martialed soldier Warren Mitchell (Matthew Wolf), an heroic rebel warrior and freedom fighter, to lead the war against the robots. He and his partner Itchy (Griff Furst) and military adviser Flight Commander Xandria Lux (Shaley Scott) teamed up to capture one of the Z-bots, and use it to upload a virus to shut down the other robots from a central control radio tower (ultimately revealed to be another giant robot!). In one of the film's twists, Mitchell was revealed to be an android-cyborg, built by resident scientist Dr. Voloslov Alextzavich (Michael Tower), with human emotion capabilities (""I made you too human. I gave you the ability to feel, care, love. And most importantly, I gave you the one desire that the machines stripped away from humanity - hope""). In the conclusion, Mitchell sacrificed himself to destroy the tower, shut down all of the other robots, and save his team.",http://www.filmsite.org/moviescreens/transmorphers6.jpg,0,neg,0
179,"(l to r): Abe, Hellboy, and Liz Prince Nuada (Luke Goss) Nuada and Golden Army Warrior Hellboy vs. Golden Army",Hellboy II: The Golden Army ,2008,"Hellboy II: The Golden Army (2008) The Golden Army This fantasy superhero film by writer/director Guillermo del Toro - the first sequel to the original Hellboy (2004), again starred the title character Hellboy (Ron Perlman) created by Mike Mignola (in the Dark Horse comic series). Its tagline was: ""Saving the world is a hell of a job."" Hellboy (or simply ""Red""), a powerful red-skinned, horned hellspawn demon superhero (and a cigar-chomping cat-lover) worked as an undercover government agent and crime fighter for the top-secret Bureau for Paranormal Research and Defense (B.P.R.D.). An ancient truce ended between humankind and the original, fantastic underworld creatures of the Earth. Hellboy was compelled to face off against a ruthless, demonic and tyrannical leader Prince Nuada (Luke Goss), a martial-arts expert and evil Elf from an otherworldly 'invisible realm.' Prince Nuada sought to reunite three golden pieces of a royal crown in order to raise a mythical fighting force. He assembled a long-dormant, deadly, magical ""Golden Army"" of fiery fighting machines (mechanical robotic warriors) to wage war against Earth's humans. They were considered an ""unstoppable force,"" comprised of 70x70 (or 4,900) giant soldiers. Hellboy's team included: Liz Sherman (Selma Blair), Hellboy's pyrokinetic girlfriend Abe Sapien (Doug Jones), aquatic gill-man and Hellboy's friend, who developed a relationship with Nuada's melancholy Princess Nuala (Anna Walton) Johann Strauss (voice of Seth McFarlane), a bizarre, protoplasmic German mystic The Golden Army was located in The Giants Causeway in Northern Ireland. It was composed of indestructible warriors who wouldn't die, but magically reappeared after repairing themselves. During the final conflict, Liz melted the magical golden crown that controlled the Golden Army, and it was deactivated and shut down.",http://www.filmsite.org/moviescreens/hellboyII-2.jpg,0,neg,0
180,,Meet Dave ,2008,"Meet Dave (2008) Dave Ming Chang Brian Robbins' science-fiction comedy starred Eddie Murphy as a giant white disco suit-wearing robot named Dave Ming Chang. He was actually an alien machine (or space vessel) in the shape of a human commanded by an internal crew of humanoid space aliens, each one responsible for a part of Dave's body and controlling his speech and movements. Eddie Murphy also portrayed the tiny, British-accented captain of the ship. After crashing near the Statue of Liberty, he searched in Manhattan for the aliens' missing precious meteorite orb designed to rob Earth of all of its water in order to bring back its salt and thereby save their endangered planet (that ran on salt).",http://www.filmsite.org/robots/meetdave.jpg,0,neg,1
181,WALL-E WALL-E and EVE M-O AUTO,WALL___E ,2008,"WALL___E (2008) WALL___E, EVE, and other robots in the spaceship AXIOM, including: M-O (or ""Moe"", Microbe Obliterator) AUTO (the ship's Auto-Pilot) GO-4 (AUTO's assistant) BUF-4 (Buffer cleaning robots) BRL-A (Umbrella robots) D-FIB (Defibrillator robots) PR-T (""Pret-ty"", Beautician robots) HAN-S (Massage robots) NAN-E (Nanny robots to care for children) THIRST-E (Drink dispensing robots) VAQ-M (Vacuum robots) VEND-R (Food dispensing robots) VN-GO (Paint robots, take-off on Vincent Van Gogh's name) Pixar's and Disney's animated science-fiction love story was set in the year 2805. The almost dialogue-free tale told about the title character, the last lone garbage-compacting robot on Earth named WALL___E (short for Waste Allocation Load Lifter Earth-class) (voice of Ben Burtt). For seven centuries, the industrious robot had been cleaning up Earth's harmful trash (with the aid of his cockroach friend) after inhabitants were evacuated to live on the giant orbiting spaceship AXIOM until Earth was habitable again. The ecological robot (similar to the robot in Short Circuit (1986) and to Spielberg's E.T.: The Extra-Terrestrial (1982)) was composed of a pair of binoculars (for eyes), with a turtle-like body and tank treads for locomotion. In the film, WALL___E fell in love with EVE (short for Extra-terrestrial Vegetation Evaluator) (voice of Elissa Knight), a sleek, white-shelled probe droid-robot that was sent to check on the progress of the clean-up and to locate plant life. Another robot on the spaceship, among many, was named M-O, concerned about wiping up the ""foreign contaminant"" tread tracks left by WALL-E, as well as the one-eyed, tyrannical AUTO-pilot, HAL-like robot (voice of MacinTalk)- finally shut off by the corpulent Captain (voice of Jeff Garlin).",http://www.filmsite.org/robots/wall-e.jpg,0,neg,0
182,Toby Astro Orrin Cora Trashcan Hamegg ZOG Peacekeeper,Astro Boy ,2009,"Astro Boy (2009, HK/US) Astro Boy, and many other robotic characters See previous entry on Astro Boy (1963-1966). The first feature-length Astro Boy film (from Hong Kong-based Imagi Animation studios) was this computer-animated comedy. It was a very derivative work, with elements borrowed from Pinocchio (1940), The Iron Giant (1999), Jimmy Neutron: Boy Genius (2001), The Incredibles (2004), WALL___E (2008), and much from Spielberg's AI: Artificial Intelligence (2001). The feature film was set futuristically in Metro City (an idyllic floating metropolis where the upper class lived suspended above the mostly abandoned Surface of the Earth). When research scientist Dr. Tenma's (Nicolas Cage) own real teenaged boy Toby (Freddie Highmore) died under tragic circumstances during a demonstration of a new military robot known as the Peacekeeper, the distraught father secretly uploaded the memories of his son into a robotic replica or android. [Note: The Tenma's family robot/butler was Orrin (Eugene Levy).] The lively robot boy was powered by pure and positive energy known as the Blue Core. He spoke very few words, but had the ability to hear and understand robot language. He also had incredible powers, including laser-cannons built into his hands, X-ray vision, machine guns in his butt, and the ability of flight. Toby was rejected by his heartbroken father, for being so machine-like and for not resembling his real son. An evil, war-mongering military figure named President Stone (Donald Sutherland), the ex-leader of Metro City who sought to be re-elected, was using the defensive Peacekeeper robot - built with a destructive, 'negative,' and dangerous Red Core - to represent his own persona and help his re-election (on a campaign to defeat the Surface inhabitants). Over time, the Peacekeeper grew larger by absorption, and increased its own weaponry - readied for warfare. On one attempt to steal the pure Blue Core energy found in Toby, the wide-eyed robot boy was blown off of Metro City, and ended up in a trashy junkyard of robots on the Earth's Surface (below the hovering Utopia of Metro City), where useless and discarded robots were being piled up. Toby was found by a group of orphaned, scavenging children - all outsiders, misfits or runaways: Zane (Mois___s Arias), illiterate but smart Sludge (Sterling Beaumon) and Widget (Madeline Carroll), fraternal twins Cora (Kristen Bell), tomboyish, the oldest and Trashcan (Dee Bradley Baker), a dog-like robot that literally served as a trashcan Toby was taken away by inept members of the underground Robot Revolutionary Front (RRF), including a trio of robots: Sparx (Matt Lucas), the leader Robotsky (Bill Nighy), boxy Mike the Fridge (David Bowers), a talking refrigerator Robot Revolutionary Front (RRF) Robot Revolutionary Front (RRF) Robot Revolutionary Front (RRF) Sparx Robotsky Mike the Fridge His newfound friends didn't know that Toby was a robot - he was renamed Astro. However, they were constrained in their resistance efforts by Asimov's Laws of Robotics that forbade violence against humans. Astro then met others, including: Hamegg (Nathan Lane), a robot repairman and nefarious father-figure, who also ran a robot fighting ring (robots were destined to be refurbished in order to fight each other in the Battlebots arena for sport) ZOG (Samuel L. Jackson), a 100 year-old giant construction robot, brought to life by Astro's Blue Core energy force Astro was called upon by his robot friends and others to combat the evil robot and save Metro City - he sacrificed himself when he flew into the Red Core of the gargantuan Peacekeeper robot, destroying both himself and the device.",http://www.filmsite.org/moviescreens/astroboy4.jpg,0,neg,0
183,,Moon ,2009,"Moon (2009, UK) GERTY 3000 Director Duncan Jones' plot-twisting sci-fi film (with obvious filmic references to Kubrick's 2001: A Space Odyssey (1968), Silent Running (1972), and others) began with a voice-over from lone, bearded, long-haired astronaut Sam Bell (Sam Rockwell): ""There was a time when energy was a dirty word. When turning on your lights was a hard choice. Cities in brownout. Food shortages. Cars burning fuel to run. But that was the past. Where are we now? How do we make the world so much better? Make deserts bloom? Right now, we're the largest producer of fusion energy in the world. The energy of the sun, trapped in rock, harvested by machine from the far side of the moon. Today, we deliver enough clean-burning helium-3 to supply the energy needs of nearly 70% of the planet. Who'd have thought? All the energy we ever needed, right above our heads. The power of the moon. The power of our future."" He was located on the far side of the Moon at a mining base named 'Sarang,' working for a Japanese consortium titled LUNAR Industries, Ltd. He was at the end of a three-year contract, supervising the strip-mining of lunar rock (with gigantic threshing or harvesting robotic machines) to obtain Helium-3, a major component of fusion technology for green solar fuel energy. Communications with Earth were reduced to only video-taped recordings, and Sam was beginning to show signs of stress and homesickness (""I'm talking to myself on a regular basis. Time to go home, you know what I mean?""). He missed his wife Tess (Dominique McElligott) and his young daughter, and was only able to speak to them through delayed video messages. And he was experiencing hallucinations, and dreams of making love to his wife. His only contact and companion was a semi-mobile, multi-tasking AI robotic assist machine named GERTY 3000 (voice of Kevin Spacey) with a robotic arm. The questionably-helpful, smooth-voiced, programmed GERTY used yellow smiley face emoticons to communicate emotions and monitored Sam's every move. The film took a turn when Sam went out in a rover to repairing a malfunctioning harvesting mining machine named Matthew, and distractedly crashed the rover into the thresher after seeing an hallucinatory mirage of a female. After a dissolve (the loss of consciousness), Sam awoke in the infirmary where GERTY told him that he had experienced an accident that he couldn't remember. Shortly later, Sam struggled off the infirmary bed and overheard GERTY having a clandestine conversation with Thompson (Benedict Wong) at HQ: (The new Sam is in) good working order. But we only have two working harvesters now. The film's major spoiler, only hinted at in GERTY's message, was that the fraudulent Japanese consortium (LUNAR Industries) running the operation had cloned him inside the base station, and replaced the injured and 'dying' Sam in the rover with a new version of himself (aka Sam 2) at the base. GERTY demanded that the 'new' Sam repeatedly take memory tests, claiming he had experienced slight brain damage in the accident, and he needed to strengthen his logic skills. Sam was ordered to remain at the base by LUNAR's Overmeyers (Matt Berry), who also promised that they would send a ""rescue unit"" to tend to the stalled harvester. After convincing GERTY that he had to check the exterior shell of the base - after sabotaging it himself with a minor gas leak, Sam 2 evaded GERTY and left the base. He took another rover to the crash site, where he made a remarkable discovery. He found an injured version of himself in the damaged rover. He brought his 'original' self back to the base, and then yelled at GERTY: ""You tell me who that is!"" The 'original' disoriented, injured and tired Sam was placed in the infirmary, and told there had been an accident - while the 'cloned' Sam 2 (Robin Chalk), a younger-looking, mirror-image, healthier clone, looked on from a distance. Sam angrily asked GERTY about the other 'Sam Bell': ""What the hell's going on?...I'm losing my mind."" GERTY asserted that LUNAR had not been told that he had been rescued alive from the rover. The two Sams each thought the other was an inferior clone (""We look like each other""). The company sent a message that it had secured a Rescue Unit (a three-man crew) named ELIZA, to arrive in approximately 14 hours. It had purportedly been sent to ""fix"" the stalled Harvester, but the clone suspected that Sam's promised contract to return to Earth in a few days wouldn't be honored. The frustrated 'original' Sam yelled at the clone: ""I'm the original Sam. I'm Sam f--king Bell."" The plot became even more complex when it was theorized that neither of the two Sams was an 'original'. The clone was suspicious that the company had a secret supply room of replacement clones inside the base: ""What about the other clones?...We might not be the first two to be woken up...There might be others up here right now...I bet there's some kind of secret room...You really think they give a s--t about us? They're laughing all the way to the bank."" The two engaged in a bloody struggle when the second Sam insisted on tearing the base apart to find the hidden room. When 'original' Sam directly asked GERTY: ""Am I really a clone?"" - he was given a clear explanation that both of them were clones of the 'original' Sam who had long ago returned to Earth. GERTY described how it had awakened a new clone after the rover crash and implanted the memories of the real original Sam Bell into the clone: ""When you first arrived at Sarang, there was a small crash. You woke up in the infirmary. You suffered minor brain damage and memory loss. I kept you under observation and ran some tests....Sam, there was no crash. You were being awakened. It is standard procedure for all new clones to be given tests to establish mental stability and general physical health. Genetic abnormalities and minor duplication errors in the DNA can have considerable impact...(Tess and Eve) are memory implants, Sam. Uploaded, edited memories of the original Sam Bell. I am very sorry."" The film's major spoiler was that the fraudulent Japanese company (LUNAR Industries) running the operation had cloned the real ""original"" Sam, and replaced him multiple times over about a dozen years. The company sent a menacing ""rescue team"" to erase the problem created by clone Sam's discovery of another younger-looking, mirror-image, healthier clone. The first Sam was also beginning to physically deteriorate after three years of service, and was throwing up blood and losing teeth. He played back archival video of the four previous Sams (all physically debilitated as their 3-year contracts expired), as they prepared to take a three-day return journey back to Earth in a cyrogenic protection pod (although they were actually incinerated). The two found a secret, out-of-bounds level of vaults below the hibernation chamber, where there were hundreds of ready-to-use cloned Sams stored in 'cryosleep' pull-out drawers. They decided on a plan of action in a race against time, to seek a way to return to Earth in a Helium-3 transport, and expose LUNAR's conspiracy. GERTY woke up a new 7th clone (there had been 4 previous clones before the two of them), in time to greet ELIZA. The first Sam was driven back to the crashed rover to expire there, to prevent suspicion while the newer Sam clone was sent back to Earth. GERTY's memory cache, in its memory banks, that had recorded everything in the previous day, was rebooted after Sam was launched to Earth. ELIZA arrived just as Sam was launched, and the new clone awoke. Just before the closing credits as the launcher entered Earth's atmosphere, news reports (in voice-over) were broadcast about the controversy stirred up by Sam's (clone 6) testimony and evidence.",http://www.filmsite.org/photos/moon.jpg,0,neg,2
184,"1,2,5,6,7,8,9",9,2009,"9 (2009) Nine ""Stitchpunk"" Robots, each cloth-skinned mechanical doll identified by a Number on their back B.R.A.I.N. (Binary Reactive Artificially Intelligent Neurocircuit) Director Shane Acker's debut feature film (Tim Burton co-produced), a PG-13 rated animated fantasy set in a post-apocalyptic world, centered on a group of nine robots, identified by large numbers on their backs. They sought to escape the terrors of large, super-powerful destructive robotic Machines, including: a red-eyed monster known as the Beast a giant Bat a scissors-handed ""Seamstress"" creature and the deadly Fabrication Machine, known as B.R.A.I.N. (Binary Reactive Artificially Intelligent Neurocircuit), wrought by a Scientist (voice of Alan Oppenheimer) The machines, ordered to be created by a Hitler-like Chancellor in a fascistic regime had turned against their creator, and left a Matrix-like, dystopic, bombed-out world. The small robots (with wooden hands and copper fingers) were also the creation of the Scientist, possibly the last man to survive on Earth after a genocidal war between man and machine, although he was dead on the floor. The main heroic character was the youngest and most daring 9 (voice of Elijah Wood) - a zippered, goggle-eyed burlap sock-puppet. Others included: a stern, authoritarian and conservative self-appointed leader 1 (voice of Christopher Plummer) with a bishop's miter and crook a kindly inventor 2 (voice of Martin Landau) a renegade warrior-heroine 7 (voice of Jennifer Connelly) with a skull mask one-eyed puppet 5 (voice of John C. Reilly) a black/white striped artist 6 (voice of Crispen Glover) haunted by a design large and illiterate, clownish 8 (voice of Fred Tatasciore) - 1's bodyguard. robots 3 and 4 were non-speaking twins The Deadly Machines The Deadly Machines The Beast ""The Seamstress"" The Fabrication Machine B.R.A.I.N.",http://www.filmsite.org/photos/nine.jpg,0,neg,2
185,RoboDoc (William Haze) Diagnosing a Patient Jake Gorman (Kenny Babel),RoboDoc ,2009,"RoboDoc (2009) MD 63 (RoboDoc) National Lampoon's and director Stephen Maddocks' release of the comedy RoboDoc was meant to be a deliberate satirical parody of the RoboCop films, egotistical medical malpractice lawyers, and ruthless bureaucratic health insurance companies. It was also laced with casual sexism, gratuitous racism and R-rated sexual content (mostly crude and raunchy jokes). Its tagline was: ""A Medical Comedy That's Really Sick!"" One added-on scene included anonymous strippers on a bus, the film's sole nudity. Hospital head Dr. Roskin (Alan Thicke) was plagued by high costs, and overworked and constantly-sued doctors, and the healthcare system was about to collapse. To cut costs, the parent company of Roskin's hospital, R.I.P Healthcare Corporation, had developed a robotic android doctor, named MD 63 (aka RoboDoc) (William Haze), (resembling Data in a series of Star Trek films who was always trying to be more ""human""). RoboDoc was modeled after the dead fiancee of pretty Dr. Lauren Mills (Christine Scott Bennett), the head of the Children's Clinic. The mistake-free RoboDoc (""his programming won't allow it"") had been created by nebbish scientist Jason Dockery (David Faustino) and his porn-addicted partner Kevin (Lucius Baston). MD 63 was an encyclopedia of medical knowledge (""a walking encyclopedia""). He was completely efficient with 500 trillion gigabytes of memory, and did everything related to patient care, 24/7 with fast results - including diagnosis, surgery, anesthesia, rehab, and even unnecessary plastic (cosmetic) surgery. However, one sleazy, rapacious malpractice lawyer Jake Gorman (Kenny Babel), who was previously making a killing on profitable medical lawsuits, saw RoboDoc (""a walkng can-opener"") as a financial threat, along with evil Dr. Callaby (Corin Nemec). They joined together to destroy RoboDoc in order to maintain his business. The film concluded with a lengthy court trial to end the ""perfect"" doctor's practice.",http://www.filmsite.org/moviescreens/robodoc2.jpg,0,neg,2
186,"Mystery, Inc. The Black Samurai Robot Ninjas Daphne and Sojo",Scooby-Doo! and the Samurai Sword ,2009,"Scooby-Doo! and the Samurai Sword (2009) Robot Ninjas of the Black Samurai This was a direct-to-video production - and the 13th entry in the long-running series of Scooby-Doo! animated films based upon the characters in the popular Saturday morning cartoon show. The supernatural villain in this Japanese story was the Black Samurai (Kevin Michael Richardson), an ancient Japanese warrior (featuring blazing eyes and sharp fangs) with a powerful Sword of Doom, who was assisted by robotic Ninja warriors (with glowing green eyes and ninja costumes). The Scooby-Doo gang, known as Mystery, Inc., were in Tokyo where fashionable, red-haired Daphne Blake (Grey DeLisle) was engaged in a martial arts tournament at a school. She was joined by her puzzle- and crime-solving group including: Shaggy Rogers (Casey Kasem), a slacker, with shaggy brownish-blonde hair, with a green V-neck T-shirt and reddish-brown bell bottom pants Velma Dinkley (Mindy Cohn), brainy, bespectacled, with baggy orange turtleneck, red pleated skirt Freddy Jones (Frank Welker), blonde, handsome, with white/blue-striped shirt and blue (jeans) pants Scooby-Doo (also Welker), Shaggy's pet Great Dane They were there to analyze the fighting styles of various martial arts experts to program their fighting skills or techniques into robots. Daphne met Miss Mirimoto (Kelly Hu), the school's martial arts academy master, and her enormous bodyguard Sojo (also Kevin Michael Richardson). Also at the school was the owner of the Tokyo Museum of Ancient History, Mr. Takagawa (Sab Shimono). He warned Miss Mirimoto that the Black Samurai was after the Destiny Scroll which was located at the school. The events of the film were set in motion when Mr. Takagawa was attacked by the apparent Ghost of the ancient Black Samurai (with his robotic ninjas). According to legend, if the Black Samurai regained his powers (with an ancient Sword of Fate), he would rule over Japan and bring back the Samurai Age. The mystery led the gang to an isolated island in the middle of the Pacific Ocean. It was soon revealed that the Black Samurai was Sojo, and the mastermind was Miss Mirimoto, who had lured the gang to Japan to help her, with her evil plan to release the Black Samurai in order to return Japan to its ancient ways.",http://www.filmsite.org/moviescreens/scoobydo4.jpg,0,neg,1
